"sep=,"
Folder Name,Quantity,Trade Quantity,Card Name,Set Code,Set Name,Card Number,Rarity,Condition,Printing,Language,Price Bought,Date Bought,LOW,MID,MARKET
uued,1,0,Illusion Magic,LEDD,Legendary Dragon Decks,LEDD-ENA16,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Inferno Fire Blast,LDK2,Legendary Decks II,LDK2-ENJ23,C,NearMint,Unlimited,English,0.16,2024-10-31,0.10,0.25,0.18
uued,1,0,Jar of Avarice,LDK2,Legendary Decks II,LDK2-ENK38,C,NearMint,Unlimited,English,0.22,2024-10-31,0.05,0.26,0.20
uued,1,0,Jinzo,LDK2,Legendary Decks II,LDK2-ENJ10,C,NearMint,Unlimited,English,0.28,2024-10-31,0.15,0.35,0.28
uued,1,0,Kaibaman,LDK2,Legendary Decks II,LDK2-ENK03,C,NearMint,Unlimited,English,0.14,2024-10-31,0.05,0.20,0.12
uued,1,0,Keeper of the Shrine,LDK2,Legendary Decks II,LDK2-ENJ22,C,NearMint,Unlimited,English,0.16,2024-10-31,0.07,0.25,0.18
uued,1,0,Kidmodo Dragon,LDK2,Legendary Decks II,LDK2-ENK16,C,NearMint,Unlimited,English,0.23,2024-10-31,0.10,0.30,0.24
uued,1,0,King of the Swamp,LDK2,Legendary Decks II,LDK2-ENK17,C,NearMint,Unlimited,English,0.86,2024-10-31,0.30,0.98,0.83
uued,1,0,Kunai with Chain,LDK2,Legendary Decks II,LDK2-ENJ36,C,NearMint,Unlimited,English,0.14,2024-10-31,0.03,0.22,0.12
uued,1,0,La Jinn the Mystical Genie of the Lamp,LDK2,Legendary Decks II,LDK2-ENK10,C,NearMint,Unlimited,English,0.09,2024-10-31,0.02,0.20,0.07
uued,1,0,Lair of Darkness,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN032,C,NearMint,Unlimited,English,0.15,2024-10-31,0.01,0.18,0.17
uued,1,0,Left Arm of the Forbidden One,LDK2,Legendary Decks II,LDK2-ENY06,C,NearMint,Unlimited,English,2.41,2024-10-31,1.20,2.24,2.05
uued,1,0,Left Leg of the Forbidden One,LDK2,Legendary Decks II,LDK2-ENY08,C,NearMint,Unlimited,English,2.88,2024-10-31,1.71,2.48,2.23
uued,1,0,Legend of Heart,LEDD,Legendary Dragon Decks,LEDD-ENA24,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Legendary Knight Critias,LEDD,Legendary Dragon Decks,LEDD-ENA08,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Legendary Knight Hermos,LEDD,Legendary Dragon Decks,LEDD-ENA09,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Legendary Knight Timaeus,LEDD,Legendary Dragon Decks,LEDD-ENA07,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Level Resist Wall,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN005,SR,NearMint,Unlimited,English,0.13,2024-10-31,0.02,0.25,0.09
uued,1,0,Limiter Removal,LEDD,Legendary Dragon Decks,LEDD-ENB18,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Machina Armored Unit,LEDD,Legendary Dragon Decks,LEDD-ENB19,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Machina Fortress,LEDD,Legendary Dragon Decks,LEDD-ENB11,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Magic Cylinder,LDK2,Legendary Decks II,LDK2-ENY37,C,NearMint,Unlimited,English,0.55,2024-10-31,0.30,0.53,0.48
uued,1,0,Magical Dimension,LDK2,Legendary Decks II,LDK2-ENY24,C,NearMint,Unlimited,English,0.14,2024-10-31,0.02,0.25,0.14
uued,1,0,Magical Exemplar,LEDD,Legendary Dragon Decks,LEDD-ENA11,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Magical Hats,LDK2,Legendary Decks II,LDK2-ENY36,C,NearMint,Unlimited,English,0.17,2024-10-31,0.11,0.25,0.19
uued,1,0,Magician Navigation,LEDD,Legendary Dragon Decks,LEDD-ENA29,UR,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,"Magician's Circle",LDK2,Legendary Decks II,LDK2-ENY38,C,NearMint,Unlimited,English,0.09,2024-10-31,0.01,0.21,0.17
uued,2,0,"Magician's Robe",LEDD,Legendary Dragon Decks,LEDD-ENA04,C,NearMint,,English,0.00,2024-10-31,,,
uued,2,0,"Magician's Rod",LEDD,Legendary Dragon Decks,LEDD-ENA05,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Magicians Unite,LDK2,Legendary Decks II,LDK2-ENY25,C,NearMint,Unlimited,English,0.20,2024-10-31,0.03,0.22,0.22
uued,1,0,"Magician's Valkyria",LDK2,Legendary Decks II,LDK2-ENY17,C,NearMint,Unlimited,English,0.46,2024-10-31,0.15,0.55,0.55
uued,1,0,Maiden with Eyes of Blue,LDK2,Legendary Decks II,LDK2-ENK06,UR,NearMint,Unlimited,English,0.30,2024-10-31,0.16,0.35,0.27
uued,1,0,March of the Monarchs,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN027,C,NearMint,Unlimited,English,0.12,2024-10-31,0.01,0.17,0.11
uued,1,0,Mare Mare,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN017,SR,NearMint,Unlimited,English,0.12,2024-10-31,0.02,0.17,0.09
uued,1,0,Marshmallon,LDK2,Legendary Decks II,LDK2-ENY20,C,NearMint,Unlimited,English,0.21,2024-10-31,0.13,0.24,0.24
uued,1,0,Master with Eyes of Blue,LDK2,Legendary Decks II,LDK2-ENK08,C,NearMint,Unlimited,English,0.18,2024-10-31,0.12,0.25,0.15
uued,1,0,Mausoleum of White,LDK2,Legendary Decks II,LDK2-ENK21,C,NearMint,Unlimited,English,0.14,2024-10-31,0.05,0.25,0.15
uued,1,0,Messenger of Peace,LDK2,Legendary Decks II,LDK2-ENY30,C,NearMint,Unlimited,English,0.86,2024-10-31,0.40,0.89,0.84
uued,1,0,Metal Reflect Slime,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN036,C,NearMint,Unlimited,English,0.17,2024-10-31,0.10,0.24,0.19
uued,1,0,Millennium Seeker,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN005,UR,NearMint,Unlimited,English,0.15,2024-10-31,0.01,0.20,0.14
uued,1,0,Mirror Force,LEDD,Legendary Dragon Decks,LEDD-ENA32,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Mirror Force,LDK2,Legendary Decks II,LDK2-ENY35,C,NearMint,Unlimited,English,0.70,2024-10-31,0.69,0.88,0.73
uued,1,0,Mirror Force,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN034,C,NearMint,Unlimited,English,0.63,2024-10-31,0.60,0.75,0.63
uued,1,0,Mirror Force Dragon,LEDD,Legendary Dragon Decks,LEDD-ENA39,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Monster Reborn,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN024,C,NearMint,Unlimited,English,0.53,2024-10-31,0.25,0.40,0.50
uued,1,0,Monster Reborn,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN023,C,NearMint,Unlimited,English,0.32,2024-10-31,0.20,0.33,0.29
uued,1,0,Monster Reincarnation,LDK2,Legendary Decks II,LDK2-ENY32,C,NearMint,Unlimited,English,0.21,2024-10-31,0.14,0.25,0.20
uued,1,0,Mystical Space Typhoon,LDK2,Legendary Decks II,LDK2-ENJ32,C,NearMint,Unlimited,English,0.28,2024-10-31,0.20,0.36,0.34
uued,1,0,Negate Attack,LDK2,Legendary Decks II,LDK2-ENK33,C,NearMint,Unlimited,English,0.19,2024-10-31,0.19,0.30,0.24
uued,1,0,Nimble Beaver,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN018,C,NearMint,Unlimited,English,0.42,2024-10-31,0.30,0.41,0.41
uued,3,0,Nimble Momonga,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN007,C,NearMint,Unlimited,English,0.17,2024-10-31,0.03,0.18,0.17
uued,1,0,Nine-Tailed Fox,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN009,C,NearMint,Unlimited,English,0.05,2024-10-31,0.01,0.10,0.04
uued,2,0,Nobledragon Magician,LEDD,Legendary Dragon Decks,LEDD-ENC11,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Obelisk the Tormentor,LDK2,Legendary Decks II,LDK2-ENS02,UR,NearMint,Limited,English,0.63,2024-10-31,0.25,0.57,0.52
uued,1,0,Obelisk the Tormentor,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN001,UR,NearMint,Unlimited,English,0.50,2024-10-31,0.24,0.49,0.40
uued,1,0,Obliterate!!!,LDK2,Legendary Decks II,LDK2-ENY03,UR,NearMint,Unlimited,English,1.34,2024-10-31,0.70,1.19,1.12
uued,1,0,Odd-Eyes Absolute Dragon,LEDD,Legendary Dragon Decks,LEDD-ENC34,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Odd-Eyes Advent,LEDD,Legendary Dragon Decks,LEDD-ENC15,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Odd-Eyes Arc Pendulum Dragon,LEDD,Legendary Dragon Decks,LEDD-ENC00,UR,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Odd-Eyes Fusion,LEDD,Legendary Dragon Decks,LEDD-ENC14,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Odd-Eyes Gravity Dragon,LEDD,Legendary Dragon Decks,LEDD-ENC12,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Odd-Eyes Meteorburst Dragon,LEDD,Legendary Dragon Decks,LEDD-ENC31,C,NearMint,,English,0.00,2024-10-31,,,
uued,2,0,Odd-Eyes Mirage Dragon,LEDD,Legendary Dragon Decks,LEDD-ENC05,C,NearMint,,English,0.00,2024-10-31,,,
uued,2,0,Odd-Eyes Pendulum Dragon,LEDD,Legendary Dragon Decks,LEDD-ENC01,C,NearMint,,English,0.00,2024-10-31,,,
uued,2,0,Odd-Eyes Persona Dragon,LEDD,Legendary Dragon Decks,LEDD-ENC04,C,NearMint,,English,0.00,2024-10-31,,,
uued,2,0,Odd-Eyes Phantom Dragon,LEDD,Legendary Dragon Decks,LEDD-ENC03,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Odd-Eyes Vortex Dragon,LEDD,Legendary Dragon Decks,LEDD-ENC27,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,One-Time Passcode,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN031,C,NearMint,Unlimited,English,0.33,2024-10-31,0.05,0.25,0.27
uued,2,0,Overload Fusion,LEDD,Legendary Dragon Decks,LEDD-ENB16,C,NearMint,,English,0.00,2024-10-31,,,
uued,2,0,Pendulum Impenetrable,LEDD,Legendary Dragon Decks,LEDD-ENC18,C,NearMint,,English,0.00,2024-10-31,,,
uued,2,0,Pendulum Reborn,LEDD,Legendary Dragon Decks,LEDD-ENC23,C,NearMint,,English,0.00,2024-10-31,,,
uued,2,0,Pendulum Storm,LEDD,Legendary Dragon Decks,LEDD-ENC19,C,NearMint,,English,0.00,2024-10-31,,,
uued,2,0,Pendulum Switch,LEDD,Legendary Dragon Decks,LEDD-ENC24,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Performapal Gatlinghoul,LEDD,Legendary Dragon Decks,LEDD-ENC28,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Performapal Odd-Eyes Light Phoenix,LEDD,Legendary Dragon Decks,LEDD-ENC06,C,NearMint,,English,0.00,2024-10-31,,,
uued,2,0,Performapal Odd-Eyes Unicorn,LEDD,Legendary Dragon Decks,LEDD-ENC07,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Performapal Rain Goat,LEDD,Legendary Dragon Decks,LEDD-ENC09,C,NearMint,,English,0.00,2024-10-31,,,
uued,2,0,Performapal Skullcrobat Joker,LEDD,Legendary Dragon Decks,LEDD-ENC08,C,NearMint,,English,0.00,2024-10-31,,,
uued,2,0,Performapal U Go Golem,LEDD,Legendary Dragon Decks,LEDD-ENC10,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Phantom Skyblaster,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN010,C,NearMint,Unlimited,English,0.15,2024-10-31,0.01,0.15,0.15
uued,1,0,Phoenix Gearfried,LDK2,Legendary Decks II,LDK2-ENJ16,C,NearMint,Unlimited,English,0.20,2024-10-31,0.04,0.21,0.15
uued,2,0,Photon Sabre Tiger,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN013,C,NearMint,Unlimited,English,0.05,2024-10-31,0.01,0.07,0.07
uued,2,0,Polymerization,LDK2,Legendary Decks II,LDK2-ENJ26,C,NearMint,Unlimited,English,0.39,2024-10-31,0.10,0.50,0.32
uued,1,0,Pot of Avarice,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN026,C,NearMint,Unlimited,English,0.56,2024-10-31,0.48,0.54,0.51
uued,1,0,Pot of Avarice,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN026,C,NearMint,Unlimited,English,0.49,2024-10-31,0.43,0.65,0.54
uued,1,0,Pot of Dichotomy,LDK2,Legendary Decks II,LDK2-ENK30,C,NearMint,Unlimited,English,0.34,2024-10-31,0.05,0.30,0.29
uued,1,0,Pot of Duality,LEDD,Legendary Dragon Decks,LEDD-ENA26,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Pot of Duality,LDK2,Legendary Decks II,LDK2-ENY34,C,NearMint,Unlimited,English,0.60,2024-10-31,0.15,0.61,0.61
uued,1,0,Pot of Riches,LEDD,Legendary Dragon Decks,LEDD-ENC20,C,NearMint,,English,0.00,2024-10-31,,,
uued,2,0,Power Bond,LEDD,Legendary Dragon Decks,LEDD-ENB15,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Protector with Eyes of Blue,LDK2,Legendary Decks II,LDK2-ENK07,C,NearMint,Unlimited,English,0.17,2024-10-31,0.10,0.23,0.16
uued,1,0,Proto-Cyber Dragon,LEDD,Legendary Dragon Decks,LEDD-ENB05,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Quaking Mirror Force,LEDD,Legendary Dragon Decks,LEDD-ENB23,C,NearMint,,English,0.00,2024-10-31,,,
uued,3,0,"Ra's Disciple",EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN015,C,NearMint,Unlimited,English,0.13,2024-10-31,0.05,0.18,0.18
uued,1,0,Reactor Slime,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN020,SR,NearMint,Unlimited,English,0.26,2024-10-31,0.05,0.28,0.29
uued,1,0,Reckless Greed,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN035,C,NearMint,Unlimited,English,0.11,2024-10-31,0.05,0.19,0.17
uued,1,0,Red-Eyes Archfiend of Lightning,LDK2,Legendary Decks II,LDK2-ENJ03,C,NearMint,Unlimited,English,0.53,2024-10-31,0.20,0.60,0.54
uued,1,0,Red-Eyes Black Dragon,LDK2,Legendary Decks II,LDK2-ENJ01,C,NearMint,Unlimited,English,0.26,2024-10-31,0.10,0.34,0.27
uued,1,0,Red-Eyes Black Dragon Sword,LEDD,Legendary Dragon Decks,LEDD-ENA43,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Red-Eyes Black Flare Dragon,LDK2,Legendary Decks II,LDK2-ENJ02,C,NearMint,Unlimited,English,0.51,2024-10-31,0.15,0.63,0.63
uued,1,0,Red-Eyes Flare Metal Dragon,LDK2,Legendary Decks II,LDK2-ENJ41,UR,NearMint,Unlimited,English,0.57,2024-10-31,0.20,0.72,0.67
uued,1,0,Red-Eyes Fusion,LDK2,Legendary Decks II,LDK2-ENJ24,C,NearMint,Unlimited,English,0.39,2024-10-31,0.30,0.55,0.41
uued,1,0,Red-Eyes Retro Dragon,LDK2,Legendary Decks II,LDK2-ENJ04,C,NearMint,Unlimited,English,0.30,2024-10-31,0.15,0.30,0.25
uued,1,0,Red-Eyes Spirit,LDK2,Legendary Decks II,LDK2-ENJ35,C,NearMint,Unlimited,English,0.27,2024-10-31,0.19,0.34,0.27
uued,1,0,Reinforcement of the Army,LEDD,Legendary Dragon Decks,LEDD-ENA27,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Return of the Red-Eyes,LDK2,Legendary Decks II,LDK2-ENJ34,UR,NearMint,Unlimited,English,0.28,2024-10-31,0.10,0.35,0.32
uued,1,0,Rider of the Storm Winds,LDK2,Legendary Decks II,LDK2-ENK18,C,NearMint,Unlimited,English,0.05,2024-10-31,0.01,0.24,0.04
uued,1,0,Right Arm of the Forbidden One,LDK2,Legendary Decks II,LDK2-ENY05,C,NearMint,Unlimited,English,2.59,2024-10-31,1.73,2.48,2.05
uued,1,0,Right Leg of the Forbidden One,LDK2,Legendary Decks II,LDK2-ENY07,C,NearMint,Unlimited,English,2.44,2024-10-31,1.99,2.37,2.13
uued,1,0,Rocket Hermos Cannon,LEDD,Legendary Dragon Decks,LEDD-ENA41,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Rocket Warrior,LDK2,Legendary Decks II,LDK2-ENJ13,C,NearMint,Unlimited,English,0.14,2024-10-31,0.05,0.21,0.14
uued,1,0,Roulette Spider,LDK2,Legendary Decks II,LDK2-ENJ30,C,NearMint,Unlimited,English,0.18,2024-10-31,0.07,0.24,0.17
uued,1,0,Salamandra,LDK2,Legendary Decks II,LDK2-ENJ27,C,NearMint,Unlimited,English,0.16,2024-10-31,0.09,0.25,0.18
uued,1,0,Sangan,LDK2,Legendary Decks II,LDK2-ENY21,C,NearMint,Unlimited,English,0.34,2024-10-31,0.23,0.40,0.32
uued,1,0,Scapeghost,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN015,C,NearMint,Unlimited,English,0.32,2024-10-31,0.10,0.29,0.29
uued,1,0,Scapegoat,LDK2,Legendary Decks II,LDK2-ENJ28,C,NearMint,Unlimited,English,0.18,2024-10-31,0.09,0.25,0.19
uued,1,0,Secret Village of the Spellcasters,LDK2,Legendary Decks II,LDK2-ENY33,C,NearMint,Unlimited,English,0.44,2024-10-31,0.25,0.50,0.44
uued,1,0,Shadow Spell,LDK2,Legendary Decks II,LDK2-ENK35,C,NearMint,Unlimited,English,0.08,2024-10-31,0.01,0.25,0.07
uued,1,0,Shrink,LDK2,Legendary Decks II,LDK2-ENK24,C,NearMint,Unlimited,English,0.17,2024-10-31,0.05,0.25,0.16
uued,1,0,Silent Doom,LDK2,Legendary Decks II,LDK2-ENK25,C,NearMint,Unlimited,English,0.11,2024-10-31,0.02,0.21,0.14
uued,1,0,Silent Magician LV4,LDK2,Legendary Decks II,LDK2-ENY14,C,NearMint,Unlimited,English,0.18,2024-10-31,0.10,0.24,0.17
uued,1,0,Silent Magician LV8,LDK2,Legendary Decks II,LDK2-ENY13,C,NearMint,Unlimited,English,0.19,2024-10-31,0.10,0.25,0.20
uued,3,0,Skilled Dark Magician,LEDD,Legendary Dragon Decks,LEDD-ENA06,C,NearMint,,English,0.00,2024-10-31,,,
uued,2,0,Sky Iris,LEDD,Legendary Dragon Decks,LEDD-ENC13,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Slifer the Sky Dragon,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN001,UR,NearMint,Unlimited,English,0.37,2024-10-31,0.20,0.49,0.39
uued,1,0,Slifer the Sky Dragon,LDK2,Legendary Decks II,LDK2-ENS01,UR,NearMint,Limited,English,0.64,2024-10-31,0.10,0.74,0.70
uued,1,0,Soul Crossing,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN002,UR,NearMint,Unlimited,English,0.32,2024-10-31,0.03,0.30,0.31
uued,1,0,Soul Crossing,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN002,UR,NearMint,Unlimited,English,0.29,2024-10-31,0.09,0.32,0.27
uued,2,0,Spiral Flame Strike,LEDD,Legendary Dragon Decks,LEDD-ENC16,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Starving Venom Fusion Dragon,LEDD,Legendary Dragon Decks,LEDD-ENC25,UR,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Storming Mirror Force,LEDD,Legendary Dragon Decks,LEDD-ENB22,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Super-Nimble Mega Hamster,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN011,C,NearMint,Unlimited,English,1.05,2024-10-31,0.10,1.03,0.94
uued,1,0,Supervise,LDK2,Legendary Decks II,LDK2-ENJ31,C,NearMint,Unlimited,English,0.08,2024-10-31,0.03,0.22,0.09
uued,1,0,Supply Squad,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN031,C,NearMint,Unlimited,English,0.14,2024-10-31,0.03,0.15,0.15
uued,1,0,Supply Squad,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN028,C,NearMint,Unlimited,English,0.22,2024-10-31,0.03,0.19,0.22
uued,1,0,Supreme King Dragon Clear Wing,LEDD,Legendary Dragon Decks,LEDD-ENC30,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Supreme King Dragon Dark Rebellion,LEDD,Legendary Dragon Decks,LEDD-ENC33,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Supreme King Dragon Odd-Eyes,LEDD,Legendary Dragon Decks,LEDD-ENC02,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Supreme King Dragon Starving Venom,LEDD,Legendary Dragon Decks,LEDD-ENC26,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Swords of Revealing Light,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN021,C,NearMint,Unlimited,English,0.21,2024-10-31,0.16,0.25,0.21
uued,1,0,Swords of Revealing Light,LEDD,Legendary Dragon Decks,LEDD-ENA25,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Swords of Revealing Light,LDK2,Legendary Decks II,LDK2-ENY23,C,NearMint,Unlimited,English,0.26,2024-10-31,0.20,0.28,0.25
uued,1,0,Symbols of Duty,LDK2,Legendary Decks II,LDK2-ENJ33,C,NearMint,Unlimited,English,0.10,2024-10-31,0.02,0.20,0.10
uued,1,0,Tellus the Little Angel,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN006,SR,NearMint,Unlimited,English,0.16,2024-10-31,0.05,0.19,0.17
uued,1,0,Tenyi Spirit - Vishuda,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN019,C,NearMint,Unlimited,English,0.24,2024-10-31,0.05,0.24,0.22
uued,2,0,Terraforming,LEDD,Legendary Dragon Decks,LEDD-ENC21,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,The Black Stone of Legend,LDK2,Legendary Decks II,LDK2-ENJ05,UR,NearMint,Unlimited,English,1.67,2024-10-31,0.99,2.10,1.88
uued,1,0,The Claw of Hermos,LEDD,Legendary Dragon Decks,LEDD-ENA23,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,The Eye of Timaeus,LEDD,Legendary Dragon Decks,LEDD-ENA21,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,The Fang of Critias,LEDD,Legendary Dragon Decks,LEDD-ENA22,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,The Golden Apples,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN037,C,NearMint,Unlimited,English,0.17,2024-10-31,0.01,0.18,0.18
uued,1,0,The Legendary Exodia Incarnate,LDK2,Legendary Decks II,LDK2-ENY01,UR,NearMint,Unlimited,English,1.09,2024-10-31,0.30,0.99,0.83
uued,1,0,The Melody of Awakening Dragon,LDK2,Legendary Decks II,LDK2-ENK26,UR,NearMint,Unlimited,English,0.66,2024-10-31,0.20,0.75,0.70
uued,1,0,The Monarchs Stormforth,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN032,C,NearMint,Unlimited,English,0.12,2024-10-31,0.08,0.19,0.12
uued,1,0,The Tricky,LDK2,Legendary Decks II,LDK2-ENY15,C,NearMint,Unlimited,English,0.15,2024-10-31,0.05,0.25,0.14
uued,1,0,The True Name,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN030,C,NearMint,Unlimited,English,0.13,2024-10-31,0.01,0.17,0.13
uued,1,0,The White Stone of Ancients,LDK2,Legendary Decks II,LDK2-ENK05,C,NearMint,Unlimited,English,1.25,2024-10-31,0.45,1.18,1.10
uued,1,0,The White Stone of Legend,LDK2,Legendary Decks II,LDK2-ENK04,C,NearMint,Unlimited,English,0.24,2024-10-31,0.20,0.33,0.26
uued,1,0,The Winged Dragon of Ra,LDK2,Legendary Decks II,LDK2-ENS03,UR,NearMint,Limited,English,2.85,2024-10-31,1.70,3.59,3.42
uued,1,0,Thousand Knives,LEDD,Legendary Dragon Decks,LEDD-ENA19,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Thousand Knives,LDK2,Legendary Decks II,LDK2-ENY27,C,NearMint,Unlimited,English,0.23,2024-10-31,0.15,0.26,0.28
uued,1,0,Thunderforce Attack,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN003,UR,NearMint,Unlimited,English,0.19,2024-10-31,0.05,0.27,0.22
uued,1,0,Ties of the Brethren,LDK2,Legendary Decks II,LDK2-ENY02,UR,NearMint,Unlimited,English,0.18,2024-10-31,0.05,0.31,0.19
uued,1,0,Tiger Dragon,LDK2,Legendary Decks II,LDK2-ENK15,C,NearMint,Unlimited,English,0.18,2024-10-31,0.02,0.21,0.18
uued,1,0,Time Magic Hammer,LEDD,Legendary Dragon Decks,LEDD-ENA40,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Time Wizard,LDK2,Legendary Decks II,LDK2-ENJ15,C,NearMint,Unlimited,English,0.46,2024-10-31,0.29,0.51,0.45
uued,1,0,Token,LDK2,Legendary Decks II,LDK2-ENT01,UR,NearMint,Limited,English,0.51,2024-10-31,0.24,0.50,0.38
uued,1,0,Token,LDK2,Legendary Decks II,LDK2-ENT02,UR,NearMint,Limited,English,0.46,2024-10-31,0.20,0.50,0.33
uued,1,0,Token,LDK2,Legendary Decks II,LDK2-ENT03,UR,NearMint,Limited,English,0.42,2024-10-31,0.20,0.50,0.27
uued,1,0,Torrential Tribute,LDK2,Legendary Decks II,LDK2-ENJ38,C,NearMint,Unlimited,English,0.23,2024-10-31,0.14,0.38,0.23
uued,1,0,Trade-In,LDK2,Legendary Decks II,LDK2-ENK28,C,NearMint,Unlimited,English,0.23,2024-10-31,0.10,0.38,0.23
uued,1,0,Tricky Spell 4,LDK2,Legendary Decks II,LDK2-ENY26,C,NearMint,Unlimited,English,0.12,2024-10-31,0.01,0.20,0.11
uued,1,0,Tyrant Burst Dragon,LEDD,Legendary Dragon Decks,LEDD-ENA38,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Tyrant Wing,LEDD,Legendary Dragon Decks,LEDD-ENA33,C,NearMint,1st Edition,English,0.27,2024-10-31,0.05,0.25,0.29
uued,1,0,Ultimate Divine-Beast,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN004,SR,NearMint,Unlimited,English,0.23,2024-10-31,0.05,0.29,0.29
uued,1,0,Unexpected Dai,LDK2,Legendary Decks II,LDK2-ENK32,C,NearMint,Unlimited,English,0.32,2024-10-31,0.18,0.38,0.36
